PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Deck,FamilySize,IsAlone,Title,TitleGroup,TicketPrefix,FarePerPerson,TicketCount,AgeBand,FareBand,FamilySizeBand,Age_Pclass,FPP_Pclass,Sex_Pclass,IsAlone_Sex,log_Fare,log_FarePerPerson,SexBin,Age_Sex,AgeBand_Sex,Deck_Pclass,Age_sq,SurnameCount
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0,0,110152,86.5,S,B,1,1,Rare,Rare,NONE,86.5,3,2,2,0,33.0,86.5,1,1,4.471638793363569,4.471638793363569,1,33.0,2_female,B_1,1089.0,1
761,0,3,"Garfirth, Mr. John",male,25.0,0,0,358585,14.5,S,U,1,1,Mr,Common,NONE,14.5,2,2,1,0,75.0,43.5,0,0,2.740840023925201,2.740840023925201,0,0.0,2_male,U_3,625.0,1
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,SOTON/O2 3101272,7.125,S,U,1,1,Mr,Common,SOTON/O,7.125,1,3,0,0,123.0,21.375,0,0,2.094945728215801,2.094945728215801,0,0.0,3_male,U_3,1681.0,1
763,1,3,"Barah, Mr. Hanna Assi",male,20.0,0,0,2663,7.2292,C,U,1,1,Mr,Common,NONE,7.2292,1,2,0,0,60.0,21.6876,0,0,2.1076888046179385,2.1076888046179385,0,0.0,2_male,U_3,400.0,1
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1,2,113760,120.0,S,B,4,0,Mrs,Common,NONE,30.0,4,3,3,2,36.0,30.0,1,0,4.795790545596741,3.4339872044851463,1,36.0,3_female,B_1,1296.0,6
765,0,3,"Eklund, Mr. Hans Linus",male,16.0,0,0,347074,7.775,S,U,1,1,Mr,Common,NONE,7.775,1,1,0,0,48.0,23.325000000000003,0,0,2.1719067693519296,2.1719067693519296,0,0.0,1_male,U_3,256.0,1
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1,0,13502,77.9583,S,D,2,0,Mrs,Common,NONE,38.97915,3,3,2,1,51.0,38.97915,1,0,4.368919865004903,3.6883580682159285,1,51.0,3_female,D_1,2601.0,1
767,0,1,"Brewe, Dr. Arthur Jackson",male,40.0,0,0,112379,39.6,C,U,1,1,Officer,Officer,NONE,39.6,1,3,2,0,40.0,39.6,0,0,3.703768066607687,3.703768066607687,0,0.0,3_male,U_1,1600.0,1
768,0,3,"Mangan, Miss. Mary",female,30.5,0,0,364850,7.75,Q,U,1,1,Miss,Common,NONE,7.75,1,2,0,0,91.5,23.25,3,1,2.169053700369523,2.169053700369523,1,30.5,2_female,U_3,930.25,1
769,0,3,"Moran, Mr. Daniel J",male,25.0,1,0,371110,24.15,Q,U,2,0,Mr,Common,NONE,12.075,3,2,1,1,75.0,36.224999999999994,0,0,3.224857896545748,2.5707020099509865,0,0.0,2_male,U_3,625.0,3
770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8471,8.3625,S,U,1,1,Mr,Common,NONE,8.3625,1,2,0,0,96.0,25.087500000000002,0,0,2.236712348843338,2.236712348843338,0,0.0,2_male,U_3,1024.0,1
771,0,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,345781,9.5,S,U,1,1,Mr,Common,NONE,9.5,1,2,0,0,72.0,28.5,0,0,2.3513752571634776,2.3513752571634776,0,0.0,2_male,U_3,576.0,1
772,0,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,350047,7.8542,S,U,1,1,Mr,Common,NONE,7.8542,1,3,0,0,144.0,23.5626,0,0,2.180891922715322,2.180891922715322,0,0.0,3_male,U_3,2304.0,3
773,0,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S.O./P.P. 3,10.5,S,E,1,1,Mrs,Common,S.O./P.P.,10.5,2,3,1,0,114.0,21.0,2,1,2.4423470353692043,2.4423470353692043,1,57.0,3_female,E_2,3249.0,1
774,0,3,"Elias, Mr. Dibo",male,25.0,0,0,2674,7.225,C,U,1,1,Mr,Common,NONE,7.225,1,2,0,0,75.0,21.674999999999997,0,0,2.1071782966514356,2.1071782966514356,0,0.0,2_male,U_3,625.0,3
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,S,U,5,0,Mrs,Common,NONE,4.6,1,3,1,2,108.0,9.2,2,0,3.1780538303479458,1.7227665977411035,1,54.0,3_female,U_2,2916.0,2
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,S,U,1,1,Mr,Common,NONE,7.75,1,1,0,0,54.0,23.25,0,0,2.169053700369523,2.169053700369523,0,0.0,1_male,U_3,324.0,1
777,0,3,"Tobin, Mr. Roger",male,25.0,0,0,383121,7.75,Q,F,1,1,Mr,Common,NONE,7.75,1,2,0,0,75.0,23.25,0,0,2.169053700369523,2.169053700369523,0,0.0,2_male,F_3,625.0,1
778,1,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,364516,12.475,S,U,1,1,Miss,Common,NONE,12.475,2,0,1,0,15.0,37.425,3,1,2.600836116795061,2.600836116795061,1,5.0,0_female,U_3,25.0,1
779,0,3,"Kilgannon, Mr. Thomas J",male,25.0,0,0,36865,7.7375,Q,U,1,1,Mr,Common,NONE,7.7375,1,2,0,0,75.0,23.2125,0,0,2.1676241075599285,2.1676241075599285,0,0.0,2_male,U_3,625.0,1
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,24160,211.3375,S,B,2,0,Mrs,Common,NONE,105.66875,3,3,3,1,43.0,105.66875,1,0,5.35817698994543,4.6697282381849305,1,43.0,3_female,B_1,1849.0,1
781,1,3,"Ayoub, Miss. Banoura",female,13.0,0,0,2687,7.2292,C,U,1,1,Miss,Common,NONE,7.2292,1,1,0,0,39.0,21.6876,3,1,2.1076888046179385,2.1076888046179385,1,13.0,1_female,U_3,169.0,1
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,S,B,2,0,Mrs,Common,NONE,28.5,2,1,2,1,17.0,28.5,1,0,4.060443010546419,3.3843902633457743,1,17.0,1_female,B_1,289.0,2
783,0,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501,30.0,S,D,1,1,Mr,Common,NONE,30.0,1,2,1,0,29.0,30.0,0,0,3.4339872044851463,3.4339872044851463,0,0.0,2_male,D_1,841.0,1
784,0,3,"Johnston, Mr. Andrew G",male,25.0,1,2,W./C. 6607,23.45,S,U,4,0,Mr,Common,W./C.,5.8625,2,2,1,2,75.0,17.5875,0,0,3.196630215920881,1.926071806835649,0,0.0,2_male,U_3,625.0,2
785,0,3,"Ali, Mr. William",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,S,U,1,1,Mr,Common,SOTON/O.Q.,7.05,1,2,0,0,75.0,21.15,0,0,2.0856720914304723,2.0856720914304723,0,0.0,2_male,U_3,625.0,2
786,0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,374887,7.25,S,U,1,1,Mr,Common,NONE,7.25,1,2,0,0,75.0,21.75,0,0,2.1102132003465894,2.1102132003465894,0,0.0,2_male,U_3,625.0,1
787,1,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,S,U,1,1,Miss,Common,NONE,7.4958,1,1,0,0,54.0,22.4874,3,1,2.139571923732859,2.139571923732859,1,18.0,1_female,U_3,324.0,1
788,0,3,"Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,Q,U,6,0,Master,Common,NONE,4.854166666666667,5,0,1,3,24.0,14.5625,0,0,3.405355391810819,1.767153658425855,0,0.0,0_male,U_3,64.0,5
789,1,3,"Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,S,U,4,0,Master,Common,C.A.,5.14375,2,0,1,2,3.0,15.431249999999999,0,0,3.0715352369694915,1.8154353049133396,0,0.0,0_male,U_3,1.0,2
790,0,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,PC 17593,79.2,C,B,1,1,Mr,Common,PC,79.2,2,3,2,0,46.0,79.2,0,0,4.384523514872469,4.384523514872469,0,0.0,3_male,B_1,2116.0,1
791,0,3,"Keane, Mr. Andrew ""Andy""",male,25.0,0,0,12460,7.75,Q,U,1,1,Mr,Common,NONE,7.75,1,2,0,0,75.0,23.25,0,0,2.169053700369523,2.169053700369523,0,0.0,2_male,U_3,625.0,2
792,0,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,S,U,1,1,Mr,Common,NONE,26.0,2,1,1,0,32.0,52.0,0,0,3.295836866004329,3.295836866004329,0,0.0,1_male,U_2,256.0,1
793,0,3,"Sage, Miss. Stella Anna",female,21.5,8,2,CA. 2343,69.55,S,U,11,0,Miss,Common,CA.,6.322727272727272,7,2,2,3,64.5,18.96818181818182,3,0,4.256321678298823,1.9909828368246127,1,21.5,2_female,U_3,462.25,7
794,0,1,"Hoyt, Mr. William Fisher",male,40.0,0,0,PC 17600,30.6958,C,U,1,1,Mr,Common,PC,30.6958,1,3,2,0,40.0,30.6958,0,0,3.4561841799918147,3.4561841799918147,0,0.0,3_male,U_1,1600.0,3
795,0,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,349203,7.8958,S,U,1,1,Mr,Common,NONE,7.8958,1,2,0,0,75.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,2_male,U_3,625.0,1
796,0,2,"Otter, Mr. Richard",male,39.0,0,0,28213,13.0,S,U,1,1,Mr,Common,NONE,13.0,1,3,1,0,78.0,26.0,0,0,2.6390573296152584,2.6390573296152584,0,0.0,3_male,U_2,1521.0,1
797,1,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,S,D,1,1,Officer,Officer,NONE,25.9292,1,3,1,0,49.0,25.9292,1,1,3.2932111997353943,3.2932111997353943,1,49.0,3_female,D_1,2401.0,1
798,1,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,S,U,1,1,Mrs,Common,NONE,8.6833,1,2,0,0,93.0,26.049899999999997,3,1,2.270402752283094,2.270402752283094,1,31.0,2_female,U_3,961.0,1
799,0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,2685,7.2292,C,U,1,1,Mr,Common,NONE,7.2292,1,2,0,0,90.0,21.6876,0,0,2.1076888046179385,2.1076888046179385,0,0.0,2_male,U_3,900.0,1
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,345773,24.15,S,U,3,0,Mrs,Common,NONE,8.049999999999999,3,2,1,1,90.0,24.15,3,0,3.224857896545748,2.2027647577118348,1,30.0,2_female,U_3,900.0,3
801,0,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,S,U,1,1,Mr,Common,NONE,13.0,2,2,1,0,68.0,26.0,0,0,2.6390573296152584,2.6390573296152584,0,0.0,2_male,U_2,1156.0,1
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,S,U,3,0,Mrs,Common,C.A.,8.75,3,2,1,1,62.0,17.5,2,0,3.305053521109253,2.277267285009756,1,31.0,2_female,U_2,961.0,3
803,1,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,120.0,S,B,4,0,Master,Common,NONE,30.0,4,0,3,2,11.0,30.0,0,0,4.795790545596741,3.4339872044851463,0,0.0,0_male,B_1,121.0,6
804,1,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,C,U,2,0,Master,Common,NONE,4.25835,1,0,0,1,1.26,12.77505,0,0,2.2530481500547457,1.659817289326252,0,0.0,0_male,U_3,0.17639999999999997,1
805,1,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089,6.975,S,U,1,1,Mr,Common,NONE,6.975,1,2,0,0,81.0,20.924999999999997,0,0,2.076311648670908,2.076311648670908,0,0.0,2_male,U_3,729.0,1
806,0,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063,7.775,S,U,1,1,Mr,Common,NONE,7.775,1,2,0,0,93.0,23.325000000000003,0,0,2.1719067693519296,2.1719067693519296,0,0.0,2_male,U_3,961.0,3
807,0,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,112050,0.0,S,A,1,1,Mr,Common,NONE,0.0,1,3,0,0,39.0,0.0,0,0,0.0,0.0,0,0.0,3_male,A_1,1521.0,2
808,0,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,347087,7.775,S,U,1,1,Miss,Common,NONE,7.775,1,1,0,0,54.0,23.325000000000003,3,1,2.1719067693519296,2.1719067693519296,1,18.0,1_female,U_3,324.0,1
809,0,2,"Meyer, Mr. August",male,39.0,0,0,248723,13.0,S,U,1,1,Mr,Common,NONE,13.0,1,3,1,0,78.0,26.0,0,0,2.6390573296152584,2.6390573296152584,0,0.0,3_male,U_2,1521.0,3
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,113806,53.1,S,E,2,0,Mrs,Common,NONE,26.55,2,2,2,1,33.0,26.55,1,0,3.9908341858524357,3.3160025355989236,1,33.0,2_female,E_1,1089.0,2
811,0,3,"Alexander, Mr. William",male,26.0,0,0,3474,7.8875,S,U,1,1,Mr,Common,NONE,7.8875,1,2,0,0,78.0,23.6625,0,0,2.184645795129359,2.184645795129359,0,0.0,2_male,U_3,676.0,1
812,0,3,"Lester, Mr. James",male,39.0,0,0,A/4 48871,24.15,S,U,1,1,Mr,Common,A/,24.15,2,3,1,0,117.0,72.44999999999999,0,0,3.224857896545748,3.224857896545748,0,0.0,3_male,U_3,1521.0,1
813,0,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,S,U,1,1,Mr,Common,NONE,10.5,1,2,1,0,70.0,21.0,0,0,2.4423470353692043,2.4423470353692043,0,0.0,2_male,U_2,1225.0,1
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,347082,31.275,S,U,7,0,Miss,Common,NONE,4.467857142857143,7,0,2,3,18.0,13.40357142857143,3,0,3.4742929367327062,1.6988867924884343,1,6.0,0_female,U_3,36.0,9
815,0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,S,U,1,1,Mr,Common,NONE,8.05,1,2,0,0,91.5,24.150000000000002,0,0,2.2027647577118348,2.2027647577118348,0,0.0,2_male,U_3,930.25,1
816,0,1,"Fry, Mr. Richard",male,40.0,0,0,112058,0.0,S,B,1,1,Mr,Common,NONE,0.0,1,3,0,0,40.0,0.0,0,0,0.0,0.0,0,0.0,3_male,B_1,1600.0,1
817,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,S,U,1,1,Miss,Common,STON/O,7.925,1,2,0,0,69.0,23.775,3,1,2.188856327665703,2.188856327665703,1,23.0,2_female,U_3,529.0,1
818,0,2,"Mallet, Mr. Albert",male,31.0,1,1,S.C./PARIS 2079,37.0042,C,U,3,0,Mr,Common,S.C./PARIS,12.334733333333332,2,2,2,1,62.0,24.669466666666665,0,0,3.637696679934592,2.5903721599337124,0,0.0,2_male,U_2,961.0,2
819,0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,S,U,1,1,Mr,Common,C,6.45,1,3,0,0,129.0,19.35,0,0,2.0082140323914683,2.0082140323914683,0,0.0,3_male,U_3,1849.0,1
820,0,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,S,U,6,0,Master,Common,NONE,4.65,6,0,1,3,30.0,13.950000000000001,0,0,3.3638415951183864,1.7316555451583497,0,0.0,0_male,U_3,100.0,6
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,93.5,S,B,3,0,Mrs,Common,NONE,31.166666666666668,2,3,2,1,52.0,31.166666666666668,1,0,4.548599834499697,3.4709307196768306,1,52.0,3_female,B_1,2704.0,2
822,1,3,"Lulic, Mr. Nikola",male,27.0,0,0,315098,8.6625,S,U,1,1,Mr,Common,NONE,8.6625,1,2,0,0,81.0,25.987499999999997,0,0,2.2682524139135403,2.2682524139135403,0,0.0,2_male,U_3,729.0,1
823,0,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,19972,0.0,S,U,1,1,Royal,Royal,NONE,0.0,1,3,0,0,38.0,0.0,0,0,0.0,0.0,0,0.0,3_male,U_1,1444.0,1
824,1,3,"Moor, Mrs. (Beila)",female,27.0,0,1,392096,12.475,S,E,2,0,Mrs,Common,NONE,6.2375,2,2,1,1,81.0,18.7125,3,0,2.600836116795061,1.9792758428991135,1,27.0,2_female,E_3,729.0,2
825,0,3,"Panula, Master. Urho Abraham",male,2.0,4,1,3101295,39.6875,S,U,6,0,Master,Common,NONE,6.614583333333333,6,0,2,3,6.0,19.84375,0,0,3.705920919968788,2.0300652682819424,0,0.0,0_male,U_3,4.0,6
826,0,3,"Flynn, Mr. John",male,25.0,0,0,368323,6.95,Q,U,1,1,Mr,Common,NONE,6.95,1,2,0,0,75.0,20.85,0,0,2.0731719286662407,2.0731719286662407,0,0.0,2_male,U_3,625.0,3
827,0,3,"Lam, Mr. Len",male,25.0,0,0,1601,56.4958,S,U,1,1,Mr,Common,NONE,56.4958,7,2,2,0,75.0,169.4874,0,0,4.05171190165724,4.05171190165724,0,0.0,2_male,U_3,625.0,2
828,1,2,"Mallet, Master. Andre",male,1.0,0,2,S.C./PARIS 2079,37.0042,C,U,3,0,Master,Common,S.C./PARIS,12.334733333333332,2,0,2,1,2.0,24.669466666666665,0,0,3.637696679934592,2.5903721599337124,0,0.0,0_male,U_2,1.0,2
829,1,3,"McCormack, Mr. Thomas Joseph",male,25.0,0,0,367228,7.75,Q,U,1,1,Mr,Common,NONE,7.75,1,2,0,0,75.0,23.25,0,0,2.169053700369523,2.169053700369523,0,0.0,2_male,U_3,625.0,1
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0,0,113572,80.0,S,B,1,1,Mrs,Common,NONE,80.0,2,4,2,0,62.0,80.0,1,1,4.394449154672439,4.394449154672439,1,62.0,4_female,B_1,3844.0,1
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,C,U,2,0,Mrs,Common,NONE,7.2271,2,1,1,1,45.0,21.6813,3,0,2.737880811060884,2.107433583211985,1,15.0,1_female,U_3,225.0,2
832,1,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,S,U,3,0,Master,Common,NONE,6.25,3,0,1,1,1.66,12.5,0,0,2.9831534913471307,1.9810014688665833,0,0.0,0_male,U_2,0.6889,3
833,0,3,"Saad, Mr. Amin",male,25.0,0,0,2671,7.2292,C,U,1,1,Mr,Common,NONE,7.2292,1,2,0,0,75.0,21.6876,0,0,2.1076888046179385,2.1076888046179385,0,0.0,2_male,U_3,625.0,2
834,0,3,"Augustsson, Mr. Albert",male,23.0,0,0,347468,7.8542,S,U,1,1,Mr,Common,NONE,7.8542,1,2,0,0,69.0,23.5626,0,0,2.180891922715322,2.180891922715322,0,0.0,2_male,U_3,529.0,1
835,0,3,"Allum, Mr. Owen George",male,18.0,0,0,2223,8.3,S,U,1,1,Mr,Common,NONE,8.3,1,1,0,0,54.0,24.900000000000002,0,0,2.2300144001592104,2.2300144001592104,0,0.0,1_male,U_3,324.0,1
836,1,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,PC 17756,83.1583,C,E,3,0,Miss,Common,PC,27.71943333333333,1,3,2,1,39.0,27.71943333333333,1,0,4.432699549165613,3.357574013251851,1,39.0,3_female,E_1,1521.0,1
837,0,3,"Pasic, Mr. Jakob",male,21.0,0,0,315097,8.6625,S,U,1,1,Mr,Common,NONE,8.6625,1,2,0,0,63.0,25.987499999999997,0,0,2.2682524139135403,2.2682524139135403,0,0.0,2_male,U_3,441.0,1
838,0,3,"Sirota, Mr. Maurice",male,25.0,0,0,392092,8.05,S,U,1,1,Mr,Common,NONE,8.05,1,2,0,0,75.0,24.150000000000002,0,0,2.2027647577118348,2.2027647577118348,0,0.0,2_male,U_3,625.0,1
839,1,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,S,U,1,1,Mr,Common,NONE,56.4958,7,2,2,0,96.0,169.4874,0,0,4.05171190165724,4.05171190165724,0,0.0,2_male,U_3,1024.0,1
840,1,1,"Marechal, Mr. Pierre",male,40.0,0,0,11774,29.7,C,C,1,1,Mr,Common,NONE,29.7,1,3,1,0,40.0,29.7,0,0,3.4242626545931514,3.4242626545931514,0,0.0,3_male,C_1,1600.0,1
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,S,U,1,1,Mr,Common,SOTON/O,7.925,1,2,0,0,60.0,23.775,0,0,2.188856327665703,2.188856327665703,0,0.0,2_male,U_3,400.0,1
842,0,2,"Mudd, Mr. Thomas Charles",male,16.0,0,0,S.O./P.P. 3,10.5,S,U,1,1,Mr,Common,S.O./P.P.,10.5,2,1,1,0,32.0,21.0,0,0,2.4423470353692043,2.4423470353692043,0,0.0,1_male,U_2,256.0,1
843,1,1,"Serepeca, Miss. Augusta",female,30.0,0,0,113798,31.0,C,U,1,1,Miss,Common,NONE,31.0,2,2,2,0,30.0,31.0,1,1,3.4657359027997265,3.4657359027997265,1,30.0,2_female,U_1,900.0,1
844,0,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,C,U,1,1,Mr,Common,NONE,6.4375,1,2,0,0,103.5,19.3125,0,0,2.006534770871748,2.006534770871748,0,0.0,2_male,U_3,1190.25,1
845,0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.6625,S,U,1,1,Mr,Common,NONE,8.6625,1,1,0,0,51.0,25.987499999999997,0,0,2.2682524139135403,2.2682524139135403,0,0.0,1_male,U_3,289.0,1
846,0,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,S,U,1,1,Mr,Common,C.A.,7.55,1,3,0,0,126.0,22.65,0,0,2.145931282948669,2.145931282948669,0,0.0,3_male,U_3,1764.0,1
847,0,3,"Sage, Mr. Douglas Bullen",male,25.0,8,2,CA. 2343,69.55,S,U,11,0,Mr,Common,CA.,6.322727272727272,7,2,2,3,75.0,18.96818181818182,0,0,4.256321678298823,1.9909828368246127,0,0.0,2_male,U_3,625.0,7
848,0,3,"Markoff, Mr. Marin",male,35.0,0,0,349213,7.8958,C,U,1,1,Mr,Common,NONE,7.8958,1,2,0,0,105.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,2_male,U_3,1225.0,1
849,0,2,"Harper, Rev. John",male,28.0,0,1,248727,33.0,S,U,2,0,Officer,Officer,NONE,16.5,3,2,2,1,56.0,33.0,0,0,3.5263605246161616,2.8622008809294686,0,0.0,2_male,U_2,784.0,4
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,35.0,1,0,17453,89.1042,C,C,2,0,Mrs,Common,NONE,44.5521,2,2,2,1,35.0,44.5521,1,0,4.500966778400217,3.8188567258265635,1,35.0,2_female,C_1,1225.0,2
851,0,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,347082,31.275,S,U,7,0,Master,Common,NONE,4.467857142857143,7,0,2,3,12.0,13.40357142857143,0,0,3.4742929367327062,1.6988867924884343,0,0.0,0_male,U_3,16.0,9
852,0,3,"Svensson, Mr. Johan",male,74.0,0,0,347060,7.775,S,U,1,1,Mr,Common,NONE,7.775,1,4,0,0,222.0,23.325000000000003,0,0,2.1719067693519296,2.1719067693519296,0,0.0,4_male,U_3,5476.0,2
853,0,3,"Boulos, Miss. Nourelain",female,9.0,1,1,2678,15.2458,C,U,3,0,Miss,Common,NONE,5.081933333333333,2,0,1,1,27.0,15.2458,3,0,2.7878344138303452,1.8053226278885095,1,9.0,0_female,U_3,81.0,3
854,1,1,"Lines, Miss. Mary Conover",female,16.0,0,1,PC 17592,39.4,S,D,2,0,Miss,Common,PC,19.7,1,1,2,1,16.0,19.7,1,0,3.6988297849671046,3.0301337002713233,1,16.0,1_female,D_1,256.0,1
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1,0,244252,26.0,S,U,2,0,Mrs,Common,NONE,13.0,2,3,1,1,88.0,26.0,2,0,3.295836866004329,2.6390573296152584,1,44.0,3_female,U_2,1936.0,6
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,S,U,2,0,Mrs,Common,NONE,4.675,1,1,0,1,54.0,14.024999999999999,3,0,2.336986519711378,1.7360705633674662,1,18.0,1_female,U_3,324.0,1
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1,1,36928,164.8667,S,U,3,0,Mrs,Common,NONE,54.95556666666667,2,3,3,1,45.0,54.95556666666667,1,0,5.11118445372147,4.024557923404247,1,45.0,3_female,U_1,2025.0,2
858,1,1,"Daly, Mr. Peter Denis ",male,51.0,0,0,113055,26.55,S,E,1,1,Mr,Common,NONE,26.55,1,3,1,0,51.0,26.55,0,0,3.3160025355989236,3.3160025355989236,0,0.0,3_male,E_1,2601.0,2
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,2666,19.2583,C,U,4,0,Mrs,Common,NONE,4.814575,4,2,1,2,72.0,14.443724999999999,3,0,3.0085645861193133,1.7603676964552861,1,24.0,2_female,U_3,576.0,4
860,0,3,"Razi, Mr. Raihed",male,25.0,0,0,2629,7.2292,C,U,1,1,Mr,Common,NONE,7.2292,1,2,0,0,75.0,21.6876,0,0,2.1076888046179385,2.1076888046179385,0,0.0,2_male,U_3,625.0,1
861,0,3,"Hansen, Mr. Claus Peter",male,41.0,2,0,350026,14.1083,S,U,3,0,Mr,Common,NONE,4.702766666666666,1,3,1,1,123.0,14.1083,0,0,2.7152442616824506,1.740951437198638,0,0.0,3_male,U_3,1681.0,3
862,0,2,"Giles, Mr. Frederick Edward",male,21.0,1,0,28134,11.5,S,U,2,0,Mr,Common,NONE,5.75,1,2,1,1,42.0,11.5,0,0,2.5257286443082556,1.9095425048844386,0,0.0,2_male,U_2,441.0,1
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0,0,17466,25.9292,S,D,1,1,Mrs,Common,NONE,25.9292,1,3,1,0,48.0,25.9292,1,1,3.2932111997353943,3.2932111997353943,1,48.0,3_female,D_1,2304.0,1
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,21.5,8,2,CA. 2343,69.55,S,U,11,0,Miss,Common,CA.,6.322727272727272,7,2,2,3,64.5,18.96818181818182,3,0,4.256321678298823,1.9909828368246127,1,21.5,2_female,U_3,462.25,7
865,0,2,"Gill, Mr. John William",male,24.0,0,0,233866,13.0,S,U,1,1,Mr,Common,NONE,13.0,1,2,1,0,48.0,26.0,0,0,2.6390573296152584,2.6390573296152584,0,0.0,2_male,U_2,576.0,1
866,1,2,"Bystrom, Mrs. (Karolina)",female,42.0,0,0,236852,13.0,S,U,1,1,Mrs,Common,NONE,13.0,1,3,1,0,84.0,26.0,2,1,2.6390573296152584,2.6390573296152584,1,42.0,3_female,U_2,1764.0,1
867,1,2,"Duran y More, Miss. Asuncion",female,27.0,1,0,SC/PARIS 2149,13.8583,C,U,2,0,Miss,Common,SC/PARIS,6.92915,1,2,1,1,54.0,13.8583,2,0,2.698558631668595,2.070545842007651,1,27.0,2_female,U_2,729.0,1
868,0,1,"Roebling, Mr. Washington Augustus II",male,31.0,0,0,PC 17590,50.4958,S,A,1,1,Mr,Common,PC,50.4958,1,2,2,0,31.0,50.4958,0,0,3.941500250945973,3.941500250945973,0,0.0,2_male,A_1,961.0,1
